1222000006714,0;
0063500005814,0;
0064100165714,0;
0610100010414,1.8;
0063700026714,0;
0000500007814,3.3333;
0610100010514,1.8;
1114100001914,1.5111;
0064100165814,0;
0064100165914,1.0;
0610100010614,1.8;
0002700012714,0.1667;
0064100166014,0;
2012000001914,0;
0002700012814,0.2;
1857200012414,0.7333;
1222000006814,0;
0063700026814,0.2;
0002700012914,0;
0000600016014,1.719;
0000600016114,0;
1857200012514,0.4;
1222600005314,0;
0063700026914,0;
0000500007914,5.7333;
0610100010714,10.3334;
2012000002014,0.8;
0000600016214,9.9334;
0001300003714,5.1667;
2028500001314,0.8;
0064100166114,0;
0715000002114,0.8;
0610100010814,0.8;
0413100003714,3.6;
0064100166214,0;
0636300000514,1.4333;
0001200022314,1.1;
0064100166314,1.1;
1507500000814,0.8;
0064100166414,5.1666;
0063700027014,1.1;
0001200022414,1.1;
0064100166514,1.1;
0210000009014,-0.6;
0063700027114,1.1;
0001200022514,0.5667;
0064100166614,0.5667;
0063700027214,0.5667;
0001200022614,0.9667;
0001700012814,2.8;
0064100166714,0.9667;
0064100166814,0;
0063700027314,0.9667;
0063500005914,0.8;
0001700012914,1.0;
4220700001514,0.3667;
0063700027414,0.8;
0000900015114,9.9222;
0001500003214,1.6;
0000700013714,1.7667;
0001300003814,1.7667;
0001300003914,1.7667;
0001100016914,0;
0210000009114,0;
0000400013714,2.5333;
0000400013814,0;
1857200012614,0.8;
0431000000914,0;
0063700027514,0;
1410000002614,0;
0063700027614,1.8;
0001100017014,5.2096;
0002100003514,2.0;
0064100166914,0;
1113100002314,0.2;
1117100003314,0.8;
0063700027714,0.8;
1117100003414,1.0;
1610100008414,2.0;
1117100003514,1.2;
0000900015214,0.8;
0001100017114,0;
0000900015314,0.0;
1610100008514,0.5;
1610100008614,0.0;
1610100008714,0.0;
1816400012514,0.0;
1610100008814,0.5;
0000400013914,0.2;
0064100167014,0;
0000800010214,1.6;
1222000006914,0;
1610100008914,-0.2;
0608400000514,1.7667;
0632000001114,1.6;
1117100003614,0.9;
0064100167114,0;
1117100003714,1.0667;
1117100003814,0.8667;
0001000006314,0;
1117100003914,0.2;
1117100004014,-0.4;
0063500006014,0.8;
0002700013014,2.4;
0064100167214,0;
0000400014014,0.2;
1117100004114,0.9667;
0000900015414,1.9667;
0001100017214,0;
1113100002414,1.8;
0000400014114,0;
0064100167314,0;
0000800010314,1.2;
0064100167414,0;
0637000001114,1.6;
0000400014214,0;
0220000001514,1.1667;
0064100167514,0;
1857200012714,0.1667;
0064100167614,0;
0821000002114,3.9;
0000600016314,1.5;
0064100167714,0;
1215100024514,1.5667;
2137200001014,3.2;
0002700013114,0.2;
1857200012814,-0.2;
1610100009014,-0.2;
1816400012614,2.5;
0000700013814,8.8335;
0064100167814,0;
0064100167914,0;
0636300000614,0.2;
0210000009214,4.3667;
0001200022714,3.4;
1857200012914,0.2;
0002700013214,0.2;
2000100001414,0.0667;
0064100168014,0;
0210000009314,0.4333;
0210000009414,0.375;
1857200013014,-0.2;
0064100168114,0;
0210000009514,0.6;
0002000006114,0.8333;
0002700013314,5.9333;
1857200013114,0.0;
0064100168214,-0.2;
0002700013414,0.8;
0002000006214,1.6;
0673800008014,0;
0908500001514,0.8;
1857200013214,-0.4;
0908500001614,1.3667;
0064100168314,0;
0064100168414,0.2222;
0681200003014,10.0333;
0064100168514,0;
0001800002714,3.2;
0000400014314,3.2;
0064100168614,0.3667;
0908500001714,0.9334;
0064100168714,0;
0064100168814,-0.1666;
0000900015514,1.4;
0064100168914,-0.1666;
0001100017314,2.0333;
0064100169014,-0.1666;
1613100007814,3.9143;
0064100169114,-0.1666;
0064100169214,-0.1666;
0064100169314,0.6667;
0064100169414,-0.1666;
0064100169514,-0.1666;
0064100169614,-0.1666;
0610100010914,0;
0000400014414,0.8333;
0064100169714,-0.1666;
0210000009614,0.8333;
0001000006414,1.7667;
0064100169814,-0.1666;
0210000009714,1.5111;
0064100169914,-0.1666;
0064100170014,-0.1666;
0064100170114,-0.1666;
0000700013914,0;
0064100170214,-0.1666;
0064100170314,-0.1666;
0064100170414,-0.1666;
0064100170514,-0.1666;
0063700027814,0;
0063500006114,0;
0064100170614,0;
0064100170714,-0.1666;
0064100170814,-0.1666;
0495000002714,0.5;
0064100170914,-0.1666;
0064100171014,-0.1666;
0002100003614,0;
0064100171114,-0.1666;
0064100171214,-0.1666;
0064100171314,-0.1666;
0912100001914,1.1429;
0064100171414,-0.1666;
0001700013014,0.4;
0064100171514,-0.1666;
0064100171614,-0.1666;
0000700014014,1.4667;
0064100171714,-0.1666;
0064100171814,-0.1666;
0064100171914,0.6667;
0064100172014,-0.1666;
0064100172114,-0.1666;
0064100172214,-0.1666;
0064100172314,-0.1666;
0002700013514,0.0;
0000500008014,2.2666;
0063700027914,0;
1857500066914,3.9667;
1857700003014,3.9667;
1857600004814,3.9667;
1857800003114,3.9667;
1857200013314,3.9667;
0001800002814,4.5667;
1816400012714,3.9667;
1610100009114,0.1667;
1610100009214,0.1667;
1610100009314,0.0;
1610100009414,0.0;
1610100009514,3.9667;
0064100172414,0;
1816400012814,1.4001;
0002000006314,0.5667;
0944800000914,0.8;
0944800001014,0.4;
0944800001114,0.8;
0944800001214,0.6;
0944800001314,0.4;
0944800001414,0.2;
0944800001514,0.6;
0610100011014,0.4;
0001100017414,5.9333;
1222600005414,0;
1816400012914,3.8334;
0064100172514,0;
1816400013014,1.9999;
0064100172614,2.9333;
0814000000714,0;
0063700028014,0;
0064100172714,0;
1117100004214,0.6;
0063200001614,5.2001;
0064100172814,0;
1613100007914,0;
0000600016414,1.125;
0064100172914,3.6;
0681200003114,0.4666;
0000900015614,0;
0063700028114,0;
0001600015314,0;
0002700013614,1.0333;
0000600016514,0.6;
0210000009814,0.5333;
0610100011114,0.6;
0063700028214,0;
0064100173014,0;
0064100173114,0;
0064100173214,0;
0943700001414,0;
0001600015414,0;
0064100173314,0;
0000600016614,0;
1222000007014,0;
0413100003814,0.1667;
0000400014514,0;
0000600016714,0.2;
0064100173414,0;
0064100173514,0;
0000700014114,1.0;
0064100173614,0.0;
0064100173714,0;
1810000000714,0;
1411100002514,0;
0064100173814,0;
0064100173914,0;
0064100174014,0;
0064100174114,0;
0002700013714,0;
0064100174214,0;
0064100174314,0;
0063700028314,0;
0064100174414,0;
0411100006014,0;
0063300001014,-0.2;
0064100174514,0;
0000900015714,0.4;
0000600016814,0.9667;
0064100174614,0;
0064100174714,0;
2041000000914,0;
0064100174814,0;
1511100004214,2.1333;
2012000002114,0;
0000900015814,0.0333;
0064100174914,0;
1115100003814,0;
0000900015914,3.6;
0064100175014,0;
1511100004314,0.5667;
0001100017514,1.0;
1410000002714,0;
0063700028414,0;
0064100175114,0;
0064100175214,0;
0001100017614,0.0;
0000400014614,-0.2;
0063700028514,1.6;
0064100175314,0;
1511100004414,0.7001;
0064100175414,0;
0001500003314,0.2;
0064100175514,0;
0002700013814,0.9429;
0064100175614,0;
0610100011214,1.55;
0064100175714,0;
0064100175814,0;
1857600004914,0;
0064100175914,0;
0001600015514,0;
0064100176014,0;
0002100003714,4.0333;
0064100176114,0;
0610000002814,0;
0064100176214,0.1334;
0001800002914,1.5;
0064100176314,0;
0063700028614,0.1334;
1857200013414,0.1334;
0715000002214,0.1334;
4220700001614,0;
0610000002914,0;
0064100176414,0;
1857500067014,1.5;
0064100176514,0;
1610100009614,4.4526;
1222000007114,0;
0001600015614,0;
0933800002514,0.2;
0000800010414,-0.2;
0000800010514,-0.2;
1857200013514,1.5;
0000800010614,-0.2;
0000800010714,-0.2;
0000800010814,1.4333;
1222600005514,0;
0000800010914,0.4;
0000800011014,-0.4;
0000500008114,4.6;
0918900000914,0;
0064100176614,0;
0064100176714,0;
1215100024614,0;
0064100176814,0.6;
0064100176914,0;
0064100177014,1.2;
0413100003914,2.4857;
0000900016014,0.0;
1800100001514,0.8;
0001700013114,1.6;
0673800008114,0;
0064100177114,0;
0912000003414,2.0;
0064100177214,0;
0000900016114,2.0;
1222000007214,0;
0000800011114,2.1111;
0413100004014,-3.6333;
0413100004114,0.9667;
0001400005314,1.5;
0000900016214,0.1667;
2210300003714,0.3334;
0001200022814,0.3667;
0000700014214,5.4333;
0001100017714,0;
0610000003014,0.9667;
0064100177314,0;
1857200013614,0;
0064100177414,0;
1511100004514,0;
0064100177514,0;
0064100177614,0;
0000500008214,0;
0001200022914,1.2;
1117100004314,2.4;
1857200013714,0;
0064100177714,0;
0064100177814,0;
1816400013114,0;
0063500006214,0;
0064100177914,0;
0908500001814,1.6;
1857500067114,0;
1857500067214,0;
0064100178014,0;
0064100178114,0;
0063700028714,0;
1857200013814,2.3333;
0000900016314,2.0;
1857200013914,2.3333;
1222000007314,0;
1857200014014,2.3333;
1857200014114,2.3333;
1219500001414,0;
0000900016414,5.8333;
0001200023014,2.3333;
0064100178214,0;
0001200023114,2.3333;
0064100178314,2.3333;
0063500006314,0;
0001200023214,-0.0;
1816400013214,0;
1215100024714,0;
0064100178414,2.3333;
1215100024814,0;
0000400014714,0;
0063700028814,0;
0064100178514,2.3333;
0064100178614,2.3333;
0001100017814,1.0333;
0064100178714,2.3333;
0064100178814,0;
0064100178914,2.3333;
1410000002814,0.1333;
0064100179014,0;
0064100179114,0;
0063700028914,0;
1113700000914,0.4666;
0063700029014,0;
0001200023314,4.6;
0063700029114,3.4;
0063700029214,3.4;
0001200023414,0;
1132100001314,1.2666;
0001200023514,0;
0001200023614,0;
2000100001514,1.6;
0001200023714,0;
0001200023814,0;
0001200023914,0;
0001200024014,0;
0943700001514,0;
0001200024114,0;
0001600015714,1.5667;
0001200024214,0;
0610100011314,4.7523;
0063700029314,0;
0001600015814,2.4;
0001400005414,0;
0002000006414,0;
0001800003014,0;
0001000006514,0;
0000400014814,0;
0001500003414,0;
0001600015914,0;
0001100017914,0;
0000500008314,0;
0002100003814,0;
0673800008214,0.2;
0002000006514,0.6;
1816400013314,0;
0630500000814,0.2;
0064100179214,0;
0002000006614,0.7667;
0000400014914,-0.2;
0000400015014,2.0;
0001600016014,0.2;
0495000002814,0.2;
1857500067314,0.0;
1857500067414,0.5667;
0000700014314,4.0;
0001600016114,2.0;
1857500067514,0.0;
1857500067614,0.0;
0000600016914,0.4;
1857500067714,0.5667;
1857500067814,0.5667;
1031500003614,2.0;
0001100018014,2.7667;
1610100009714,3.8;
3670000002614,1.9667;
3670000002714,1.0;
0000600017014,1.2;
0210000009914,7.6999;
0064100179314,1.2;
0000600017114,1.0;
0064100179414,0.4;
1113100002514,1.2;
1511100004614,4.7143;
0001100018114,0.0;
1511100004714,5.1143;
0610400001614,0.8;
0495000002914,0.4;
0001000006614,0.4;
0001000006714,-0.4;
0064100179514,0;
0000900016514,2.2;
1610100009814,0.4;
0064100179614,0;
0000400015114,0.8;
1857200014214,0;
0064100179714,1.0;
0063700029414,2.1666;
0063700029514,2.1666;
0064100179814,2.2;
0000500008414,0;
1857200014314,0;
1219700002314,0;
1615100001314,2.0333;
1236000003414,3.8333;
1236000003514,3.6333;
0000700014414,5.2333;
0000700014514,5.2333;
0000700014614,5.2333;
0001300004014,5.2333;
0001300004114,5.2333;
0001300004214,5.2333;
0000700014714,5.1666;
2210300003814,0.6;
0002700013914,1.7667;
0002700014014,0.5334;
0064100179914,0;
0944800001614,0.6;
0064100180014,0;
0000400015214,3.9333;
0002700014114,3.9333;
0064100180114,0;
0944800001714,0.4;
0944800001814,0.4;
0944800001914,0.6;
1610100009914,1.4;
0944800002014,0.8;
0001100018214,1.3999;
0944800002114,0.4;
0944800002214,0.0;
0944800002314,0.8;
1610100010014,1.0;
0000900016614,1.7096;
1610100010114,1.6;
0443000001014,0.5667;
0063700029614,-0.2;
1857200014414,0;
0000400015314,0;
0413100004214,0;
0000600017214,0;
1031500003714,0;
0610100011414,0.4;
0064100180214,0;
0064100180314,0;
1857500067914,0.4;
0064100180414,0;
0413100004314,0;
0000900016714,7.1334;
0064100180514,0;
0064100180614,0;
0064100180714,0;
1026500003814,0;
0064100180814,0;
0064100180914,2.3333;
0000500008514,0;
1507500000914,1.2;
0064100181014,0;
0000600017314,0;
0064100181114,2.3333;
0064100181214,0;
0064100181314,0;
0000500008614,0;
0064100181414,0;
0064100181514,0;
0682000001314,2.8333;
0064100181614,0;
0000400015414,0;
0064100181714,0.5333;
0064100181814,0.5333;
0064100181914,0.5333;
0064100182014,0.5333;
0063700029714,0;
0064100182114,0.5333;
1219700002414,0;
0064100182214,0.5333;
0064100182314,0.5333;
0064100182414,0.5333;
0064100182514,0.5333;
0064100182614,0.5333;
0064100182714,0.5333;
0064100182814,0.5333;
0001600016214,1.0;
0000400015514,0.7333;
0064100182914,0.5333;
0064100183014,0;
0610100011514,1.6;
0064100183114,0.5333;
0064100183214,0;
0064100183314,0;
0064100183414,0.5333;
0064100183514,0.5333;
0673800008314,0.8095;
0064100183614,0.5333;
0064100183714,0.5333;
0064100183814,0.5333;
1215100024914,1.6333;
0064100183914,0.5333;
0064100184014,0;
0001600016314,6.0143;
0000700014814,0.6;
0064100184114,0.5333;
0001300004314,0.6;
1215100025014,1.6333;
0000400015614,0.8;
0001200024314,0.819;
1215100025114,1.6333;
0064100184214,0;
2510100004514,0;
0673800008414,0;
0064100184314,0;
0001200024414,1.9;
1215100025214,1.6333;
0000400015714,1.3001;
0064100184414,0;
1215100025314,1.6333;
0064100184514,0.5333;
1222600005614,0;
0000900016814,7.1143;
0064100184614,0.5333;
1215100025414,1.6333;
0001200024514,1.9;
0064100184714,0.5333;
0064100184814,0;
0000600017414,2.8667;
0064100184914,0;
0064100185014,0.5333;
0064100185114,0;
0064100185214,0.5333;
0064100185314,0.5333;
1117100004414,0;
0064100185414,0.5333;
0064100185514,0.5333;
0064100185614,0.5333;
1612100001514,0;
0064100185714,0.5333;
0064100185814,0.5333;
0064100185914,0.5333;
0063700029814,0;
0064100186014,0.5333;
0441000001014,0.9111;
0064100186114,0;
0064100186214,0.5333;
0064100186314,0.5333;
0000500008714,0;
0001100018314,3.8333;
0064100186414,0;
0000900016914,5.6;
0411100006114,0;
0064100186514,0;
1410000002914,0;
0610100011614,0.0;
0632000001214,1.1111;
0000500008814,0;
0000700014914,0.4;
0064100186614,0;
0064100186714,0;
0064100186814,2.1333;
0000500008914,0;
0064100186914,0.4;
0064100187014,0;
0064100187114,0.4;
0064100187214,0;
0064100187314,0.4;
0064100187414,0.4;
0064100187514,0.4;
0064100187614,0.4;
0064100187714,0.4;
0411100006214,0;
0917700000714,0;
0064100187814,0.4;
0064100187914,0.4;
0064100188014,0.4;
0610000003114,0;
0064100188114,0.4;
0001200024614,1.9;
0064100188214,0;
0610000003214,0;
0064100188314,0.4;
0610000003314,0;
0001200024714,0;
0610100011714,0;
0064100188414,0.4;
0064100188514,0.4;
0610000003414,2.4;
0001100018414,0;
0064100188614,0;
0918200000914,0;
0064100188714,0.4;
1816400013414,4.9667;
0064100188814,0.4;
0000600017514,0;
2510100004614,0;
0064100188914,0;
2210300003914,2.5334;
0064100189014,0.4;
0001200024814,0.5667;
0064100189114,0.4;
1215100025514,0.2;
0064100189214,0.4;
0413000001214,0;
0064100189314,0.4;
0064100189414,0.4;
0000500009014,0;
0064100189514,0.4;
0064100189614,0.4;
1215100025614,0.2;
0064100189714,0.4;
0064100189814,0.4;
0064100189914,0;
0413100004414,0;
0063700029914,1.9;
0001800003114,10.3857;
0000700015014,0;
0064100190014,0;
0001600016414,0.7333;
0064100190114,2.1;
0064100190214,0;
2510100004714,1.1333;
0673800008514,0.4;
0000700015114,0;
0063700030014,7.4333;
0610100011814,3.4;
0001600016514,0.2;
1222600005714,0;
0001100018514,0;
0001500003514,0;
1222000007414,0;
0002000006714,0;
0001200024914,0;
2014300001514,1.6;
1511100004814,0.3667;
0000700015214,0;
0210000010014,0;
0000400015814,0;
0000700015314,0;
0063700030114,0;
0064100190314,0;
0063700030214,0;
0064100190414,0;
0000400015914,0;
0063700030314,0;
1111200002514,0.2;
0001100018614,0;
0063700030414,0;
0001100018714,0;
0064100190514,0;
0064100190614,1.0;
0064100190714,0;
0064100190814,0;
0064100190914,0;
0064100191014,0;
0210000010114,1.5096;
0210000010214,0.9667;
0610100011914,0.5667;
0064100191114,0;
0210000010314,0.7667;
0064100191214,0;
0210000010414,1.8;
1215100025714,0.2;
0001100018814,0;
1215100025814,0.2;
1610100010214,0.7;
1215100025914,0.2;
1219700002514,0;
4220700001714,0;
1816400013514,5.9096;
1816400013614,5.9096;
2116000001614,1.4;
1222000007514,0;
0000900017014,1.0857;
0413100004514,0;
1112500000814,4.4;
0063700030514,0;
1511100004914,0;
0001600016614,0;
0000600017614,0;
0001000006814,0;
0063700030614,3.4;
0002700014214,1.0;
0064100191314,0;
1110300000614,0;
0064100191414,0;
1117100004514,0;
1610100010314,2.4667;
0001100018914,0;
1511100005014,0;
0001700013214,0.6;
0001100019014,0;
0001100019114,0;
0210000010514,0;
1511100005114,0;
0000700015414,-0.2;
0681200003214,0;
0064100191514,0;
0001600016714,2.1333;
1857500068014,2.319;
0673800008614,0;
0064100191614,0;
0001600016814,0.5;
1610100010414,1.3669;
1031500003814,2.6;
0678000001914,-0.1;
0064100191714,0;
0681200003314,0.2;
0064100191814,0;
0001700013314,1.6;
0001700013414,1.5667;
0001300004414,0;
0001700013514,0.5667;
0001100019214,0;
0063500006414,0;
1117100004614,1.0;
1225000001214,3.6668;
0000700015514,0;
0000500009114,3.0;
0064100191914,0;
0063500006514,4.4;
0064100192014,0;
0064100192114,0;
1615100001414,4.3334;
0001600016914,4.3334;
4220700001814,0;
0000800011214,1.2333;
0000400016014,1.4;
1816400013714,0;
1857500068114,1.6;
0001200025014,1.8;
0001200025114,1.8;
0064100192214,0.0;
0064100192314,0.0;
0064100192414,0.0;
0064100192514,0.0;
0064100192614,0.0;
0064100192714,0.0;
0064100192814,0.0;
0064100192914,0;
0064100193014,0.0;
0064100193114,0.0;
0064100193214,0.0;
0064100193314,0.0;
0064100193414,0.0;
0064100193514,0.0;
0064100193614,0.0;
0064100193714,0.0;
0064100193814,0.0;
0064100193914,0.0;
0064100194014,0.0;
0064100194114,0.0;
0064100194214,0.0;
0064100194314,0.0;
0064100194414,0.0;
0064100194514,0.0;
0064100194614,0.0;
0064100194714,0.0;
0064100194814,0.0;
0064100194914,0.0;
0064100195014,0.0;
0064100195114,0.0;
0064100195214,0.0;
0064100195314,0.0;
0064100195414,0.0;
0064100195514,0.0;
0064100195614,0.0;
0064100195714,0.0;
0064100195814,0.0;
0064100195914,0.0;
0064100196014,0.0;
0064100196114,0.0;
0064100196214,0.0;
0064100196314,0.0;
0064100196414,0.0;
0064100196514,0.0;
0064100196614,0.0;
0064100196714,0.0;
0064100196814,0.0;
0000900017114,0.8;
0000500009214,0.1429;
0000900017214,0;
1610100010514,0.3667;
1215100026014,-0.2;
0063500006614,0;
1410000003014,0;
1410000003114,0.4;
1111500001514,3.3417;
0612100001814,0;
1111500001614,1.1333;
1115000001214,3.1334;
0001600017014,4.1667;
0001600017114,4.6;
2510100004814,0.8;
0064100196914,0;
0064100197014,1.4;
0001200025214,2.1333;
0001400005514,2.1333;
0001000006914,-0.2;
0064100197114,0;
0210000010614,2.2;
0064100197214,0;
0210000010714,1.8;
0210000010814,2.225;
0063700030714,0;
0064100197314,1.7;
0064100197414,0;
2510100004914,0.7333;
0814000000814,0.5667;
1507500001014,1.4001;
0002700014314,0.0;
1110000000514,1.0;
0064100197514,0;
0063500006714,7.2;
0063700030814,8.8;
1126200001114,1.1667;
0918200001014,0;
0000600017714,0.8;
0064100197614,0.4;
0210000010914,1.1333;
2210300004014,-0.2;
1010200001014,4.6778;
0000900017314,0.8;
1111200002614,0.0;
0064100197714,3.0;
0064100197814,0;
0000400016114,0.3333;
0064100197914,2.6;
0001700013614,-0.0;
0000900017414,0.0;
0673800008714,0.6;
0000600017814,0;
0001700013714,0.5332;
0064100198014,4.4;
0064100198114,3.4;
1114100002014,0.6;
0064100198214,0;
4220700001914,0;
0000700015614,-0.2;
0000700015714,0.6;
2015000002714,0;
0064100198314,0;
0000900017514,3.0;
1106300000614,1.6;
0495000003014,0;
0064100198414,0;
0611000001014,4.0666;
0943700001614,0.9667;
0000900017614,1.6111;
0001100019314,3.5334;
0001400005614,2.2333;
1115000001314,18.7001;
0000600017914,0;
1114000001114,1.8;
0001700013814,0.2;
0002000006814,2.2;
0001500003614,2.0;
2028500001414,0;
0001500003714,2.6;
1114000001214,3.0;
0912100002014,3.9666;
0000400016214,0.2;
1011000001414,0;
0945100003814,2.2;
1114100002114,1.6;
0001200025314,0;
0064100198514,0;
0063500006814,0;
0000800011314,0;
0064100198614,0;
1116300000814,1.6999;
0064100198714,0.0;
0632000001314,2.3;
0063700030914,0;
1847400001914,0;
0002000006914,0;
0064100198814,0;
0632000001414,0.0;
0001100019414,0.4667;
0495000003114,0.2;
0063700031014,0;
0000400016314,2.8;
0001100019514,0.0;
0819700001214,4.2667;
0000400016414,0;
0495000003214,0.0;
0064100198914,0.5667;
1857200014514,-0.2333;
1857200014614,0.1667;
0673800008814,0;
0495000003314,0;
0413100004614,6.9667;
0064100199014,-0.4;
0413100004714,5.5;
0000900017714,5.5;
0064100199114,-0.0667;
0001100019614,4.4584;
0001700013914,0.2;
0413100004814,0.2;
0000900017814,0.2;
0660000001014,0.8;
0912100002114,0.2;
0912100002214,0.2;
0912100002314,0.5;
0912100002414,0.8;
0912100002514,1.9143;
1222000007614,0;
0000400016514,4.7001;
0002000007014,2.2;
0064100199214,2.5334;
1816400013814,0.975;
0002000007114,2.5334;
2210300004114,0.0;
0063700031114,2.5334;
0064100199314,0;
0912000003514,0.4;
1610100010614,0;
0001600017214,0.2;
1232900001314,3.8;
0000700015814,2.0;
0000400016614,2.0;
0413100004914,2.0;
0673800008914,0;
0001700014014,2.0;
0673800009014,0;
1236000003614,0;
0064100199414,0;
0064100199514,0;
1112000000914,0;
0064100199614,0;
0001100019714,0.6;
1111200002714,0.2;
1117100004714,0.6;
0673800009114,2.7111;
0819700001314,0;
0001700014114,1.4333;
0681200003414,1.4333;
1857200014714,0;
0000600018014,2.8;
0000400016714,1.2;
0001600017314,0.6;
0000500009314,0.2;
1407500001214,0.0;
1106300000714,0.6;
1615100001514,0.6;
0002700014414,-0.4;
0002700014514,0.8333;
0002700014614,0.0;
1117100004814,4.0333;
0064100199714,0.8;
1131800001214,0;
0063300001114,0;
0063300001214,0;
0063300001314,0;
0063300001414,0;
0063300001514,0;
0063300001614,0;
0063300001714,0;
0001500003814,3.0;
0821000002214,4.1001;
1816400013914,2.1889;
1816400014014,0.5667;
0064100199814,0;
0002700014714,0.4;
0064100199914,3.3;
0064100200014,3.5;
0000900017914,3.0096;
0064100200114,0;
0000900018014,2.4096;
0000400016814,0;
0411100006314,1.0;
0064100200214,0;
0000400016914,0;
0945100003914,0.6;
0001700014214,0.9667;
2210300004214,-0.2333;
0001100019814,0;
0001700014314,0.5667;
0064100200314,0;
0001700014414,1.7334;
1610100010714,0;
0064100200414,0;
0064100200514,0;
0064100200614,0;
0064100200714,1.2;
0001200025414,0;
1131800001314,0.6;
0064100200814,0;
1014100000614,2.1667;
0001600017414,3.8;
1511100005214,0.8;
0001200025514,0;
0064100200914,0;
0063700031214,0;
1613100008014,1.5667;
0001700014514,0.3667;
1613100008114,1.2;
1115100003914,3.2333;
0064100201014,0;
4220700002014,0;
0674700001114,0.0;
0001700014614,0.0;
1857200014814,0;
0000900018114,0.8;
0064100201114,0;
0063700031314,0.0;
0064100201214,0;
0064100201314,0;
0673800009214,0;
0064100201414,0;
0001600017514,4.4;
0064100201514,0;
0000400017014,-0.4;
0064100201614,0;
1222600005814,0;
0064100201714,0;
2031200001114,0.0;
0001000007014,1.9333;
1111200002814,4.0;
0064100201814,0;
0064100201914,0;
0064100202014,0;
0001400005714,2.6;
0064100202114,0;
0000500009414,0;
0064100202214,0;
0064100202314,0;
1110000000614,4.0;
0064100202414,0;
1511100005314,0.0;
1115100004014,4.0;
0001000007114,1.8777;
1119900001114,4.0;
0063500006914,0;
0064100202514,0;
0000900018214,3.7;
0063500007014,0;
0636300000714,0.2;
0001600017614,0.4;
0675000002214,0;
1410000003214,16.3001;
1225000001314,0;
0001200025614,0;
2510100005014,1.0;
0001600017714,-0.0333;
0064100202614,0.1667;
0210000011014,3.9333;
0001400005814,0.1667;
0064100202714,0;
1031500003914,0.6;
0064100202814,0;
0064100202914,0;
1857200014914,0.1111;
1114100002214,0.2;
0064100203014,0;
0064100203114,0;
0000700015914,0;
0922500000914,1.7111;
0064100203214,0;
0000900018314,0.6;
0064100203314,0;
0001200025714,0;
0610100012014,0;
0000700016014,0;
0063300001814,-0.2333;
0064100203414,0;
1412100000714,0.8;
0064100203514,0;
1225000001414,6.0333;
0001700014714,0.6;
0002700014814,0.6;
0064100203614,0;
1215100026114,0.0;
0064100203714,0;
0000400017114,0.6;
0000700016114,0;
0637000001214,0.2;
1219700002614,0;
0064100203814,0;
0064100203914,0;
0064100204014,0;
0064100204114,0.8;
0064100204214,0;
0063700031414,0;
0000400017214,0.6;
0064100204314,0;
0002000007214,0.0;
0000500009514,0;
0001200025814,0.2;
1615100001614,2.9666;
0064100204414,0;
0001700014814,0;
0064100204514,0;
0064100204614,0;
0064100204714,0;
0064100204814,0;
0064100204914,0;
1800100001614,1.6;
0064100205014,0;
1857500068214,2.6666;
0064100205114,0;
0064100205214,0;
0064100205314,0;
0000400017314,0;
0610100012114,0;
0064100205414,0;
0000700016214,0;
0000700016314,0.8;
0000600018114,0.8;
0002000007314,0.8;
0001600017814,0.8;
0001800003214,0.8;
0064100205514,0;
0000500009614,0;
0063700031514,0;
0610100012214,0;
0001800003314,0.8;
0002700014914,2.2666;
0001000007214,0.8;
1111200002914,0.4;
1816400014114,0.6;
0000800011414,0.8;
0000900018414,0.8;
0001100019914,0.8;
0001200025914,0.8;
0001400005914,0.8;
0001700014914,0.8;
1111200003014,0.8;
2012000002214,0.8;
0000400017414,0.6;
0000400017514,-0.2;
0064100205614,0;
0000400017614,0;
0000400017714,0.0;
0063700031614,0.8;
0063700031714,0;
0063500007114,0.8;
1014100000714,1.2;
0001700015014,0.1333;
0001100020014,0.6;
0001800003414,1.1;
0673800009314,0.8;
0210000011114,0.6;
0063700031814,0.6;
0001100020114,0;
0000600018214,1.8;
0001000007314,-0.2;
1223000001614,0;
0675000002314,-0.2;
0064100205714,0;
1031500004014,5.475;
0675000002414,0;
1031500004114,2.1666;
0064100205814,0.8;
0002100003914,1.6;
1131200001714,0.2;
0001700015114,0.7333;
1221000001114,1.3111;
0000400017814,0.8;
0001100020214,2.5333;
1119500001014,0;
4220700002114,0.4;
0413000001314,-0.0889;
0210000011214,0.0;
0064100205914,0;
0681000002514,0.7111;
0675000002514,-0.2;
0063200001714,0.8;
1221500001914,-2.3667;
1407500001314,0;
2135500001314,0.8;
0002700015014,2.6;
0064100206014,0;
1857600005014,0;
1113700001014,0.8;
0001100020314,1.0;
2106800001114,0.8;
0064100206114,0;
0002700015114,1.2;
0636300000814,0.2;
0002700015214,0.6;
0001500003914,0.4;
1210200001914,1.4;
0410000002014,0.0;
2137200001114,0.8;
1511100005414,0;
2136400001214,0.8;
0636300000914,0.0;
0002100004014,1.6;
1411100002614,4.6;
1010100001014,0.4;
0001100020414,0.6;
1857200015014,2.8;
2116000001714,1.6;
0002700015314,1.0;
0064100206214,0;
1131200001814,1.5;
1857200015114,-0.2;
1221000001214,1.0;
1114100002314,0.8;
0064100206314,0;
0062500001514,0.6;
0001600017914,-0.2;
1810000000814,0.4;
1610100010814,-0.2;
1210200002014,7.475;
0063700031914,0.6667;
0001800003514,-0.2;
0001600018014,2.7;
0064100206414,0;
1114100002414,1.2;
0064100206514,0;
0064100206614,0;
